Organization,Permit_Adminid,Permit_Name,Facility_Name,Facility.Type,Facility_Status,Locality,mp_hydroid,MP_Name,MP_Type,Intake_Capacity_.MGD.,Source_of_Capacity_Estimate,X1985_Safe_Yield_.MGD.,X2005_Safe_Yield_.MGD.,Exemption_Code,Max_Pre.89_.MGY.,VDH_Total_Pumping_Capacity_.MGD.,X401_Certification_Limit_.MGD.,Max_Pre.89_.MGM.,mp_latitude,mp_longitude,facility_latitude,facility_longitude,X401_certification_comment,rfi_wd_capacity_mgy,final_exempt_propcode,final_exempt_propvalue_mgd
Hidden_for_privacy,68710,Hidden_for_privacy,Hidden_for_privacy,manufacturing,active,Henry,61340,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,16.679,0,0,1.519,36.75861111,-79.99305556,36.76805556,-80.00277778,NA,0,pre_89_mgm,0.049
Hidden_for_privacy,68710,Hidden_for_privacy,Hidden_for_privacy,manufacturing,active,Henry,61564,Hidden_for_privacy,Surface Water Intake,0.144,VWUDS Form,0,0,1,55.696,0,0,4.991,36.76611111,-80.00416667,36.76805556,-80.00277778,NA,0,pre_89_mgm,0.161
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,59018,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0,37.168543,-79.013283,NA,3,rfi_exempt_wd,0.008219178
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,59173,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0,37.168543,-79.013283,NA,2.1,rfi_exempt_wd,0.005753425
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,59809,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,99,-99,37.168543,-79.013283,NA,0,wsp2020_2020,0.002378775
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,60137,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0.01,37.168543,-79.013283,NA,0.5,rfi_exempt_wd,0.001369863
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,60225,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,37.168543,-79.013283,NA,2.4,rfi_exempt_wd,0.006575342
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,60326,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0.1,37.168543,-79.013283,NA,1.2,rfi_exempt_wd,0.003287671
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,60330,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0,37.168543,-79.013283,NA,2.4,rfi_exempt_wd,0.006575342
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,60416,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,37.168543,-79.013283,NA,1.2,rfi_exempt_wd,0.003287671
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,61516,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,37.168543,-79.013283,NA,8.2,rfi_exempt_wd,0.022465753
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,63870,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,37.168543,-79.013283,NA,3.6,rfi_exempt_wd,0.009863014
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,63885,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0.1,37.168543,-79.013283,NA,2,rfi_exempt_wd,0.005479452
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,64052,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0,37.168543,-79.013283,NA,36,rfi_exempt_wd,0.098630137
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,64077,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,0.1,0,37.168543,-79.013283,NA,3,rfi_exempt_wd,0.008219178
Hidden_for_privacy,71002,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Campbell,65478,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.168543,-79.013283,NA,0,wsp2020_2020,0.003756427
Hidden_for_privacy,71548,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,59327,Hidden_for_privacy,Surface Water Intake,5.4,VWUDS Form,0,0,1,0,0,0,0,38.19694444,-79.80611111,38.2,-79.80833333,NA,0,wsp2020_2020,0.009227647
Hidden_for_privacy,71548,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,59623,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,135.337,0,0,21.48,38.18194444,-79.82166667,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71548,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,62998,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,3997.241,0,0,3900,38.18277778,-79.81944444,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71548,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,62999,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,1856.981,0,0,327.36,38.18277778,-79.81972222,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71548,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,63017,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.18388889,-79.81861111,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71548,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,63038,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,47.771,0,0,9.87,38.22666667,-79.81972222,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,163154,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,59327,Hidden_for_privacy,Surface Water Intake,5.4,VWUDS Form,0,0,1,0,0,0,0,38.19694444,-79.80611111,38.2,-79.80833333,NA,0,wsp2020_2020,0.009227647
Hidden_for_privacy,163154,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,59623,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,135.337,0,0,21.48,38.18194444,-79.82166667,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,163154,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,62998,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,3997.241,0,0,3900,38.18277778,-79.81944444,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,163154,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,62999,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,1856.981,0,0,327.36,38.18277778,-79.81972222,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,163154,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,63017,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.18388889,-79.81861111,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,163154,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,63038,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,47.771,0,0,9.87,38.22666667,-79.81972222,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,427952,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,59327,Hidden_for_privacy,Surface Water Intake,5.4,VWUDS Form,0,0,1,0,0,0,0,38.19694444,-79.80611111,38.2,-79.80833333,NA,0,wsp2020_2020,0.009227647
Hidden_for_privacy,427952,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,59623,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,135.337,0,0,21.48,38.18194444,-79.82166667,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,427952,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,62998,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,3997.241,0,0,3900,38.18277778,-79.81944444,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,427952,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,62999,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,1856.981,0,0,327.36,38.18277778,-79.81972222,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,427952,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,63017,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.18388889,-79.81861111,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,427952,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bath,63038,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,47.771,0,0,9.87,38.22666667,-79.81972222,38.2,-79.80833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71209,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bath,62893,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.01138889,-79.80472222,38.05416667,-79.84583333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71209,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bath,62911,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,15.29,0,0,1.705,38.03777778,-79.85722222,38.05416667,-79.84583333,NA,0,pre_89_mgm,0.055
Hidden_for_privacy,69263,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Chesapeake,74492,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.68929,-76.182,36.68929,-76.182,NA,0,wsp2020_2020,0
Hidden_for_privacy,70098,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,64338,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.21974,-78.8822,38.223101,-78.894098,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,60542,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24683611,-76.00355833,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,61037,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.25558889,-76.01643889,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,61039,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.23812778,-76.01035,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,61056,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.25424444,-76.02322778,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,61093,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24226389,-76.00185,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,61536,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24613333,-76.01048333,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,62413,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24400556,-76.01283889,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,62821,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.25706944,-76.00693056,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,63295,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.25859444,-76.00198611,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,63684,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.23810833,-76.01491111,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,63818,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.25171667,-76.01871389,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,63923,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.25119722,-76.01475556,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,63975,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24246944,-76.00967778,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,64054,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.23903056,-76.01483611,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,64219,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24378889,-76.00251389,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,64535,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.24146667,-76.01680556,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,64709,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.254687,-76.011508,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65061,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.256464,-75.996873,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65070,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.26186,-76.006122,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65071,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.2571,-76.008654,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65072,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.238922,-76.00507,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65073,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.266983,-75.998204,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65074,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.260562,-76.000156,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69656,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Northampton,65075,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.261246,-75.993977,37.24228611,-76.00193889,NA,0,wsp2020_2020,0
Hidden_for_privacy,0,Hidden_for_privacy,Hidden_for_privacy,manufacturing,active,Northampton,230371,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.2617,-76.0197,37.2617,76.0197,NA,0,NA,0
Hidden_for_privacy,66454,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Virginia Beach,59031,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90138889,-76.11444444,36.9033452,-76.117602,NA,0,wsp2020_2020,0
Hidden_for_privacy,69812,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,63431,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,90395,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Martinsville,90462,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.740269,-79.897933,99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,68743,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bedford County,60659,Hidden_for_privacy,Surface Water Intake,3,VWUDS Form,0,0,1,467.756,1.85,0,47.91,37.44305556,-79.54722222,37.37916667,-79.55888889,NA,0,intake_capacity_mgd,3
Hidden_for_privacy,68743,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bedford County,60662,Hidden_for_privacy,Surface Water Intake,1.5,VWUDS Form,0,0,1,0,0,0,0,37.38805556,-79.56027778,37.37916667,-79.55888889,NA,0,intake_capacity_mgd,1.5
Hidden_for_privacy,68743,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bedford County,448683,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,1.778,0,0,NA,NA,37.37916667,-79.55888889,NA,0,vdh_pump_capacity_mgd,1.778
Hidden_for_privacy,90390,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Bedford County,90477,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.3767,-79.539122,37.366836,-79.533442,NA,0,wsp2020_2020,0
Hidden_for_privacy,70094,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Rockingham,63566,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69317,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,60307,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.56277778,-76.38027778,37.562361,-76.37831,NA,0,wsp2020_2020,0
Hidden_for_privacy,69317,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Middlesex,63708,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.560539,-76.377986,37.562361,-76.37831,NA,0,wsp2020_2020,0
Hidden_for_privacy,69005,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,King William,63985,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,66833,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Fairfax County,59267,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,38.78199,-77.058354,38.7896499,-77.0603585,NA,295.8525,rfi_exempt_wd,0.810554795
Hidden_for_privacy,69336,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Essex,61545,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71558,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Culpeper,59821,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,38.43694444,-77.86166667,NA,0,wsp2020_2020,0
Hidden_for_privacy,71558,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Culpeper,64440,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.43694444,-77.86138889,38.43694444,-77.86166667,NA,0,wsp2020_2020,0
Hidden_for_privacy,71057,Hidden_for_privacy,Hidden_for_privacy,municipal,inactive,Chesterfield,62422,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,66.5,0,0,8.99,37.43916667,-77.44055556,37.43916667,-77.44055556,NA,0,pre_89_mgm,0.29
Hidden_for_privacy,69495,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Loudoun,225783,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39.059936,-77.497247,39.059936,-77.497247,NA,0,vwp_mgy,0.246575342
Hidden_for_privacy,281764,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Loudoun,225783,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39.059936,-77.497247,39.059936,-77.497247,NA,0,vwp_mgy,0.246575342
Hidden_for_privacy,71537,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Henrico,58970,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,15.103,0,0,2.754,37.6125,-77.46388889,37.6125,-77.46388889,NA,0,pre_89_mgm,0.08883871
Hidden_for_privacy,71537,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Henrico,63895,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,14.858,0,0,3.34,37.61944444,-77.46138889,37.6125,-77.46388889,NA,0,pre_89_mgm,0.107741935
Hidden_for_privacy,71537,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Henrico,64196,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.61361111,-77.46333333,37.6125,-77.46388889,NA,0,wsp2020_2020,0.003238511
Hidden_for_privacy,69053,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Spotsylvania,59266,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.24444444,-77.38861111,38.24107,-77.379845,NA,0,wsp2020_2020,0.041965941
Hidden_for_privacy,69053,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Spotsylvania,59928,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.24111111,-77.40722222,38.24107,-77.379845,NA,0,wsp2020_2020,0
Hidden_for_privacy,69053,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Spotsylvania,60350,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.24472222,-77.385,38.24107,-77.379845,NA,0,wsp2020_2020,0
Hidden_for_privacy,68894,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Northampton,63560,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70277,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,64094,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,66030,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Suffolk,62171,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.85972222,-76.46833333,NA,NA,NA,0,wsp2020_2020,0.019529128
Hidden_for_privacy,66030,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Suffolk,62883,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90083333,-76.57305556,NA,NA,NA,0,wsp2020_2020,0.044753842
Hidden_for_privacy,66030,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Suffolk,64132,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,36.892069,-76.570284,NA,NA,NA,146.1,rfi_exempt_wd,0.400273973
Hidden_for_privacy,66030,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Suffolk,64133,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,36.89111111,-76.59138889,NA,NA,NA,0,wsp2020_2020,0.213424765
Hidden_for_privacy,66030,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Suffolk,65493,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.899281,-76.572255,NA,NA,NA,0,wsp2020_2020,0
Hidden_for_privacy,66030,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Suffolk,401032,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.90083445,-76.57378972,NA,NA,NA,0,wsp2020_2020,0.01544295
Hidden_for_privacy,69037,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Charles City,59102,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.32388889,-77.17944444,37.3185388,-77.1804566,NA,0,wsp2020_2020,0
Hidden_for_privacy,69037,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Charles City,61996,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.32388889,-77.17944444,37.3185388,-77.1804566,NA,0,NA,0
Hidden_for_privacy,69037,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Charles City,62042,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.31388889,-77.18194444,37.3185388,-77.1804566,NA,0,NA,0
Hidden_for_privacy,69037,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Charles City,62057,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.31388889,-77.18194444,37.3185388,-77.1804566,NA,0,wsp2020_2020,0
Hidden_for_privacy,71386,Hidden_for_privacy,Hidden_for_privacy,commercial,inactive,New Kent,64383,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,11.197,0,0,2.201,37.5125,-77.17222222,37.5125,-77.17222222,NA,0,pre_89_mgm,0.071
Hidden_for_privacy,71481,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Clarke,60617,Hidden_for_privacy,Surface Water Intake,1.153,VWUDS Form,148,0,1,130.605,1.73,0,12.4,39.10361111,-77.92305556,39.14638889,-77.97388889,NA,0,safe_yield_1985,148
